,gameID,event_date,loc,result,FLA_goals,FLA_pim,FLA_shots,FLA_powerPlayPercentage,FLA_powerPlayGoals,FLA_powerPlayOpportunities,FLA_faceOffWinPercentage,FLA_blocked,FLA_takeaways,FLA_giveaways,FLA_hits,OPP_goals,OPP_pim,OPP_shots,OPP_powerPlayPercentage,OPP_powerPlayGoals,OPP_powerPlayOpportunities,OPP_faceOffWinPercentage,OPP_blocked,OPP_takeaways,OPP_giveaways,OPP_hits
608,2017021099,2018-03-17T18:00:00Z,home,L,2,9,42,0,0,6,46,16,14,33,17,4,19,36,0,0,1,54,9,15,13,16
609,2017021118,2018-03-19T23:30:00Z,away,W,2,22,40,0,0,2,58.9,13,7,15,18,0,26,28,0,0,5,41.1,21,9,14,32
610,2017021125,2018-03-20T23:30:00Z,away,W,7,4,39,0,0,1,43.2,20,10,15,19,2,2,35,0,0,2,56.8,22,4,13,20
611,2017021139,2018-03-22T23:00:00Z,away,L,0,8,33,0,0,4,53.4,11,4,4,18,4,10,33,33.3,1,3,46.6,15,11,5,17
612,2017021156,2018-03-24T23:00:00Z,home,W,4,4,47,25,1,4,48.5,16,9,28,21,2,10,28,100,1,1,51.5,18,6,17,20
613,2017021169,2018-03-26T23:00:00Z,away,W,3,8,41,16.7,1,6,50.8,19,6,9,14,0,12,32,0,0,4,49.2,17,5,15,14
614,2017021186,2018-03-28T23:30:00Z,away,L,3,2,33,0,0,3,50.7,18,5,8,24,4,6,35,0,0,1,49.3,22,10,23,22
615,2017021193,2018-03-29T23:30:00Z,away,OTL,2,2,26,50,1,2,46.3,14,3,9,24,3,4,30,0,0,1,53.7,17,8,9,28
616,2017021206,2018-03-31T17:00:00Z,away,L,1,14,31,0,0,2,50.7,8,12,13,29,5,16,33,100,1,1,49.3,6,8,6,15
617,2017021225,2018-04-02T23:30:00Z,home,W,3,9,35,50,1,2,45.1,14,11,13,29,2,21,29,0,0,1,54.9,10,5,14,14
618,2017021234,2018-04-03T23:30:00Z,home,W,2,0,33,0,0,1,45.3,18,19,15,22,1,2,46,0,0,0,54.7,13,7,4,11
619,2017021247,2018-04-05T23:30:00Z,home,W,3,4,35,0,0,2,50.8,9,10,19,25,2,6,28,100,1,1,49.2,17,12,4,21
620,2017021261,2018-04-07T23:00:00Z,home,W,4,6,27,33.3,1,3,50,20,7,25,6,3,6,41,33.3,1,3,50,12,11,13,11
621,2017020616,2018-04-08T23:30:00Z,away,W,4,8,26,0,0,3,39.7,20,20,9,15,2,6,43,25,1,4,60.3,7,7,11,20
622,2018020019,2018-10-06T23:00:00Z,away,OTL,1,6,43,0,0,5,52.6,13,8,5,22,1,10,29,0,0,3,47.4,9,5,11,37
623,2018020047,2018-10-11T23:00:00Z,home,L,4,6,41,0,0,2,59.1,14,12,18,18,5,4,32,66.7,2,3,40.9,5,7,14,7
624,2018020064,2018-10-13T23:00:00Z,home,L,2,8,26,0,0,5,42.2,6,11,14,18,3,10,30,25,1,4,57.8,23,12,13,15
625,2018020080,2018-10-16T23:00:00Z,away,OTL,5,16,26,33.3,1,3,53.8,14,7,16,29,5,18,26,0,0,2,46.2,13,4,11,23
626,2018020099,2018-10-19T23:00:00Z,away,W,5,8,30,28.6,2,7,50.8,20,11,11,20,5,16,31,33.3,1,3,49.2,12,14,15,28
627,2018020108,2018-10-20T23:00:00Z,home,OTL,3,6,37,0,0,5,46.2,10,12,16,17,4,10,31,66.7,2,3,53.8,12,22,19,15
628,2018020122,2018-10-23T23:00:00Z,away,L,2,17,38,25,1,4,46.6,17,10,11,28,5,23,22,33.3,2,6,53.4,18,9,15,28
629,2018020130,2018-10-24T23:00:00Z,away,W,3,8,41,40,2,5,50,12,2,12,23,2,12,22,33.3,1,3,50,13,3,11,20
630,2018020148,2018-10-27T16:00:00Z,away,L,2,12,37,0,0,4,57,8,1,3,20,3,12,26,0,0,4,43,30,6,13,15
631,2018020180,2018-11-01T18:00:00Z,home,L,2,14,38,20,1,5,42.4,13,7,13,10,4,12,36,33.3,2,6,57.6,26,10,11,17
632,2018020192,2018-11-02T18:00:00Z,away,W,4,19,26,60,3,5,48.5,21,4,11,18,2,23,34,100,1,1,51.5,13,6,5,14
633,2018020228,2018-11-09T00:00:00Z,home,W,4,11,33,25,1,4,62.7,12,16,11,12,1,13,27,0,0,3,37.3,10,12,5,23
634,2018020248,2018-11-11T00:00:00Z,home,W,4,10,31,20,1,5,48.3,11,19,24,7,2,12,31,0,0,4,51.7,9,7,12,16
635,2018020254,2018-11-11T22:00:00Z,home,W,5,10,40,33.3,1,3,58.6,13,10,10,20,1,6,35,20,1,5,41.4,11,8,9,12
636,2018020267,2018-11-14T00:00:00Z,away,W,2,2,30,33.3,1,3,31.7,21,12,11,25,1,6,31,0,0,1,68.3,15,7,11,30
637,2018020280,2018-11-16T00:00:00Z,away,L,3,2,43,50,2,4,54.8,6,5,6,12,7,8,37,0,0,1,45.2,15,14,4,15
638,2018020296,2018-11-18T00:00:00Z,away,L,2,6,41,33.3,1,3,64.9,13,4,19,21,4,8,24,50,1,2,35.1,21,10,20,30
639,2018020312,2018-11-20T00:30:00Z,away,W,7,12,32,50,1,2,44.3,20,11,19,26,5,6,38,20,1,5,55.7,11,8,24,17
640,2018020325,2018-11-22T00:30:00Z,away,L,3,8,43,50,2,4,39.7,17,5,6,18,7,8,33,25,1,4,60.3,7,12,8,15
641,2018020342,2018-11-24T00:30:00Z,away,L,1,8,35,0,0,1,48.2,16,17,16,31,4,4,39,33.3,1,3,51.8,16,18,19,31
642,2018020351,2018-11-25T00:00:00Z,home,OTL,4,9,38,33.3,1,3,51.6,13,16,19,25,5,11,41,0,0,2,48.4,7,9,9,13
643,2018020363,2018-11-27T00:00:00Z,home,W,4,4,34,25,1,4,52.1,14,8,19,24,3,8,32,0,0,2,47.9,12,10,13,17
644,2018020378,2018-11-29T00:00:00Z,home,L,2,4,44,33.3,1,3,41.5,6,10,13,15,3,6,25,0,0,2,58.5,10,7,14,16
645,2018020390,2018-12-01T00:00:00Z,home,W,3,8,43,50,2,4,57.6,10,15,19,37,2,8,24,25,1,4,42.4,21,9,22,26
646,2018020399,2018-12-02T00:00:00Z,home,OTL,4,8,27,25,1,4,42.1,15,21,32,28,5,10,39,66.7,2,3,57.9,18,5,14,24
647,2018020417,2018-12-05T00:00:00Z,home,W,5,10,44,33.3,2,6,44.3,16,6,15,22,0,14,33,0,0,4,55.7,8,6,19,26
648,2018020430,2018-12-07T00:00:00Z,home,L,2,8,35,20,1,5,56.9,14,8,12,23,5,10,37,0,0,4,43.1,15,2,4,14
649,2018020450,2018-12-09T00:00:00Z,home,OTL,4,2,31,50,2,4,48.3,15,4,16,26,4,8,26,0,0,1,51.7,16,5,13,26
650,2018020470,2018-12-12T01:00:00Z,away,L,3,6,25,0,0,2,50,14,8,5,12,4,4,33,0,0,3,50,19,14,8,17
651,2018020484,2018-12-14T01:00:00Z,away,L,1,2,31,0,0,2,52.2,12,4,4,20,5,6,26,0,0,0,47.8,21,7,5,15
652,2018020497,2018-12-16T00:00:00Z,home,W,4,20,33,50,2,4,49.2,22,16,25,24,3,10,32,0,0,4,50.8,12,9,8,12
653,2018020517,2018-12-19T00:00:00Z,away,W,5,11,36,33.3,1,3,44.2,11,4,9,20,2,11,32,0,0,3,55.8,5,9,12,11
654,2018020531,2018-12-21T00:00:00Z,away,L,1,6,26,33.3,1,3,49.1,22,8,24,30,6,6,26,100,3,3,50.9,13,17,11,9
655,2018020547,2018-12-22T19:00:00Z,away,W,2,10,23,50,1,2,52.5,15,2,11,21,1,6,34,0,0,4,47.5,8,4,11,11
656,2018020562,2018-12-24T00:00:00Z,away,W,6,6,27,33.3,1,3,45.8,14,9,12,25,3,6,29,33.3,1,3,54.2,11,12,10,21
657,2018020580,2018-12-29T00:00:00Z,home,L,3,11,26,33.3,1,3,49.1,11,4,11,20,5,11,28,33.3,1,3,50.9,11,7,5,28
658,2018020591,2018-12-30T00:00:00Z,home,W,2,4,36,33.3,1,3,29,8,10,16,21,1,6,35,0,0,2,71,21,3,10,21
659,2018020606,2019-01-01T00:30:00Z,away,W,3,4,27,0,0,3,38.9,10,1,14,13,3,6,20,0,0,2,61.1,10,1,23,25
660,2018020623,2019-01-04T00:00:00Z,away,L,3,6,38,33.3,1,3,45.8,9,1,6,17,4,6,33,0,0,3,54.2,18,3,5,16
661,2018020641,2019-01-06T00:00:00Z,home,OTL,3,6,30,0,0,1,51.9,4,11,24,33,4,4,35,0,0,2,48.1,11,8,9,19
662,2018020660,2019-01-09T00:00:00Z,away,L,1,20,37,0,0,4,50.9,10,8,10,37,5,20,31,0,0,4,49.1,22,7,12,27
663,2018020679,2019-01-11T02:00:00Z,away,OTL,3,4,30,0,0,2,45.6,15,5,17,25,3,4,24,0,0,2,54.4,13,13,8,29
664,2018020685,2019-01-12T02:00:00Z,away,L,3,22,27,50,1,2,45.6,24,8,24,24,4,4,24,100,1,1,54.4,6,13,19,15
665,2018020703,2019-01-14T00:00:00Z,away,L,1,29,24,0,0,2,45.8,9,4,5,18,5,19,36,0,0,2,54.2,14,9,6,34
666,2018020714,2019-01-16T00:30:00Z,away,L,1,8,53,0,0,4,35.9,12,9,21,25,5,10,28,33.3,1,3,64.1,16,9,19,27
667,2018020733,2019-01-19T00:00:00Z,home,W,3,2,29,0,0,3,45.3,11,11,20,26,1,6,21,0,0,1,54.7,8,13,11,21
668,2018020747,2019-01-20T01:00:00Z,away,W,4,8,30,33.3,1,3,58.2,18,9,14,9,2,6,39,0,0,4,41.8,13,7,14,18
669,2018020758,2019-01-22T00:00:00Z,home,W,6,11,30,75,3,4,46,14,12,19,25,2,25,29,0,0,2,54,12,10,11,23
670,2018020782,2019-02-02T00:00:00Z,home,L,1,4,28,16.7,1,6,53.6,13,13,21,23,4,12,26,0,0,2,46.4,19,11,14,22
671,2018020793,2019-02-03T00:00:00Z,home,W,3,2,25,0,0,1,50,12,14,23,27,1,2,35,0,0,1,50,9,5,22,29
672,2018020811,2019-02-06T00:00:00Z,home,L,2,2,24,66.7,2,3,57.1,7,3,19,23,3,6,34,0,0,1,42.9,15,9,9,15
673,2018020824,2019-02-08T00:00:00Z,home,W,3,6,42,33.3,1,3,50,9,11,21,31,2,6,31,0,0,3,50,12,8,14,27
674,2018020848,2019-02-10T00:00:00Z,away,W,5,2,31,25,1,4,50.8,23,11,12,20,4,8,30,0,0,1,49.2,16,14,16,16
675,2018020858,2019-02-10T23:00:00Z,home,L,2,10,27,0,0,4,47.5,10,11,15,25,5,10,23,50,2,4,52.5,11,12,13,29
676,2018020865,2019-02-13T00:00:00Z,home,L,0,4,30,0,0,4,62.5,15,10,13,18,3,8,19,0,0,2,37.5,20,7,18,26
677,2018020877,2019-02-15T00:00:00Z,home,W,2,8,32,0,0,1,59,18,11,19,24,2,2,43,0,0,4,41,12,12,17,20
678,2018020908,2019-02-18T00:00:00Z,home,W,6,6,36,33.3,1,3,47.7,12,13,14,19,3,6,31,0,0,3,52.3,8,10,21,30
679,2018020916,2019-02-20T00:00:00Z,home,W,4,8,41,0,0,4,55,15,13,26,30,2,8,34,25,1,4,45,16,12,19,41
680,2018020930,2019-02-22T00:00:00Z,home,L,3,16,30,40,2,5,56.9,16,12,15,35,4,10,25,25,2,8,43.1,6,15,11,29
681,2018020948,2019-02-23T22:00:00Z,home,W,6,2,25,40,2,5,62.5,16,9,16,28,1,10,19,0,0,1,37.5,12,8,4,41
682,2018020966,2019-02-26T02:00:00Z,away,W,4,4,38,50,1,2,49.3,12,7,6,28,3,4,39,0,0,2,50.7,22,10,7,23
683,2018020977,2019-02-27T02:00:00Z,away,OTL,3,10,27,0,0,1,45.5,17,9,16,33,3,2,40,20,1,5,54.5,16,8,12,25
684,2018020989,2019-03-01T03:00:00Z,away,OTL,5,4,37,66.7,2,3,41.7,20,12,16,36,5,10,46,0,0,1,58.3,4,20,16,31
685,2018021005,2019-03-03T00:00:00Z,home,OTL,3,2,34,0,0,2,56.5,12,6,13,27,4,6,26,0,0,0,43.5,14,11,12,14
686,2018021013,2019-03-03T22:00:00Z,home,L,2,6,32,0,0,2,58.2,12,17,15,21,3,4,33,33.3,1,3,41.8,16,11,7,30
687,2018021022,2019-03-06T00:00:00Z,away,OTL,2,4,34,33.3,1,3,48.3,19,8,10,27,3,6,37,50,1,2,51.7,13,4,11,28
688,2018021033,2019-03-08T00:00:00Z,away,L,3,8,25,40,2,5,43.6,19,20,17,21,4,10,28,25,1,4,56.4,6,7,16,19
689,2018021044,2019-03-09T00:00:00Z,home,W,6,13,29,33.3,1,3,56.5,8,7,21,25,2,13,27,0,0,3,43.5,9,7,12,24
690,2018021060,2019-03-10T21:00:00Z,home,W,6,4,43,50,2,4,56.7,16,5,14,23,1,8,20,50,1,2,43.3,10,9,12,43
691,2018021092,2019-03-15T02:30:00Z,away,W,4,6,27,20,1,5,46,18,9,9,12,2,10,28,0,0,3,54,12,16,12,13
692,2018021101,2019-03-16T20:00:00Z,away,W,4,9,35,25,1,4,44.2,12,4,10,17,3,13,27,50,1,2,55.8,14,7,10,32
693,2018021116,2019-03-18T01:00:00Z,away,L,2,6,39,0,0,1,45.3,10,8,13,14,3,4,22,50,1,2,54.7,10,7,8,25
694,2018021130,2019-03-20T00:30:00Z,away,L,2,6,22,33.3,1,3,43.5,15,5,15,10,4,6,36,33.3,1,3,56.5,16,10,15,16
695,2018021136,2019-03-21T23:00:00Z,home,W,4,4,22,33.3,1,3,55.9,12,9,24,30,2,6,34,0,0,2,44.1,11,11,9,34
696,2018021156,2019-03-23T23:00:00Z,home,L,3,23,34,100,1,1,61.5,13,13,24,47,7,9,39,33.3,1,3,38.5,14,6,12,25
697,2018021169,2019-03-25T23:00:00Z,away,L,5,8,36,33.3,1,3,44.6,17,6,10,21,7,8,37,33.3,1,3,55.4,15,15,16,25
698,2018021180,2019-03-26T23:30:00Z,away,L,1,14,34,33.3,1,3,51.4,23,10,19,24,6,16,27,0,0,2,48.6,13,11,13,23
699,2018021192,2019-03-28T23:30:00Z,away,W,5,8,34,0,0,2,52.7,14,3,10,24,2,6,30,0,0,3,47.3,11,6,13,19
700,2018021204,2019-03-30T17:00:00Z,away,W,4,4,23,0,0,1,54.2,20,10,5,21,1,2,31,0,0,2,45.8,8,6,11,21
701,2018021221,2019-04-01T23:00:00Z,home,W,5,4,34,0,0,2,47.5,12,16,18,29,3,4,30,0,0,2,52.5,6,8,14,35
702,2018021244,2019-04-04T23:00:00Z,home,OTL,1,6,30,50,1,2,50.8,20,7,20,33,1,4,36,0,0,3,49.2,14,6,17,32
703,2018021262,2019-04-06T23:00:00Z,home,OTL,3,27,40,0,0,3,57.4,6,11,27,35,4,43,27,20,1,5,42.6,15,8,7,37
704,2019020005,2019-10-03T23:00:00Z,away,L,2,6,37,0,0,4,39,15,6,8,14,5,8,30,33.3,1,3,61,15,7,6,17
705,2019020021,2019-10-05T23:00:00Z,home,W,4,4,28,66.7,2,3,44.8,14,8,10,26,3,8,35,0,0,1,55.2,5,9,6,24
706,2019020036,2019-10-08T23:00:00Z,home,L,3,10,50,33.3,2,6,54.5,10,11,14,15,6,16,35,33.3,1,3,45.5,25,3,7,16
707,2019020058,2019-10-11T23:00:00Z,away,OTL,2,8,43,0,0,2,44.4,14,2,9,13,2,4,32,0,0,4,55.6,10,6,11,14
708,2019020067,2019-10-12T23:00:00Z,away,OTL,2,7,37,0,0,3,53.3,16,3,20,28,2,11,28,0,0,1,46.7,20,10,20,24
709,2019020080,2019-10-14T17:00:00Z,away,W,6,6,34,20,1,5,48.1,10,5,5,30,4,10,21,0,0,3,51.9,12,5,5,25
710,2019020107,2019-10-18T23:00:00Z,home,OTL,4,6,44,0,0,4,48.2,9,11,18,17,5,8,41,0,0,3,51.8,13,17,10,19
711,2019020121,2019-10-20T00:00:00Z,away,W,2,8,30,50,1,2,42.6,22,9,7,9,2,4,27,25,1,4,57.4,11,5,8,14
712,2019020135,2019-10-22T23:00:00Z,home,W,4,2,22,0,0,1,42.9,11,8,22,31,2,2,25,0,0,1,57.1,9,11,9,12
713,2019020153,2019-10-25T01:00:00Z,away,OTL,5,11,23,0,0,2,34.5,17,11,10,14,5,9,24,33.3,1,3,65.5,8,12,15,16
714,2019020170,2019-10-27T20:00:00Z,away,W,6,6,29,0,0,1,53.7,17,7,12,11,2,2,26,33.3,1,3,46.3,13,9,13,22
715,2019020178,2019-10-29T02:00:00Z,away,L,2,4,31,50,1,2,46.3,15,4,5,16,7,4,36,0,0,2,53.7,16,13,5,17
716,2019020191,2019-10-31T02:00:00Z,away,W,4,21,38,25,1,4,50,7,8,4,15,3,25,30,0,0,2,50,12,13,10,15
717,2019020208,2019-11-02T23:00:00Z,home,W,4,6,41,50,1,2,55.6,13,5,20,16,0,4,22,0,0,3,44.4,9,8,10,14
718,2019020238,2019-11-08T00:00:00Z,home,OTL,4,8,36,20,1,5,50,10,15,15,7,5,10,31,25,1,4,50,15,13,10,16
719,2019020252,2019-11-09T18:00:00Z,away,L,1,6,38,25,1,4,42.9,15,7,14,6,2,8,36,0,0,3,57.1,20,12,21,20
720,2019020263,2019-11-10T18:00:00Z,away,W,5,13,35,33.3,1,3,75.9,9,13,22,28,5,11,34,50,2,4,24.1,15,11,15,25
721,2019020272,2019-11-13T00:00:00Z,away,W,4,8,29,50,2,4,52.9,14,9,10,27,4,12,38,50,1,2,47.1,6,12,11,20
722,2019020288,2019-11-15T00:00:00Z,home,L,3,0,37,33.3,1,3,58.2,10,16,16,16,4,6,30,0,0,0,41.8,15,11,12,18
723,2019020306,2019-11-17T00:00:00Z,home,W,4,6,30,66.7,2,3,51.6,12,9,11,15,3,8,33,0,0,3,48.4,16,10,9,18
724,2019020319,2019-11-20T00:00:00Z,home,W,5,6,26,0,0,4,52.1,18,12,12,15,2,8,37,0,0,2,47.9,18,7,12,14
725,2019020334,2019-11-22T00:00:00Z,home,W,5,2,28,0,0,1,53.1,18,15,17,17,4,2,32,100,1,1,46.9,15,14,11,22
726,2019020355,2019-11-24T00:00:00Z,away,L,2,4,23,0,0,2,58,20,5,11,22,4,4,34,0,0,2,42,7,13,8,21
727,2019020362,2019-11-24T22:00:00Z,home,L,2,4,45,25,1,4,56,8,10,7,12,5,8,26,0,0,2,44,15,7,9,21
728,2019020383,2019-11-28T00:00:00Z,away,L,3,6,40,0,0,3,59.3,18,7,8,10,4,8,20,0,0,2,40.7,18,5,11,28
729,2019020408,2019-12-01T00:00:00Z,home,W,3,8,28,0,0,4,50,19,9,9,20,0,8,27,0,0,4,50,18,12,9,24
730,2019020426,2019-12-04T00:00:00Z,home,L,2,2,46,33.3,1,3,58.2,10,8,13,12,4,6,26,0,0,1,41.8,8,7,10,30
731,2019020457,2019-12-08T00:00:00Z,home,W,4,11,27,25,1,4,59.6,18,10,15,13,1,13,34,0,0,3,40.4,17,2,6,19
732,2019020464,2019-12-08T22:00:00Z,home,W,5,11,33,50,2,4,47.7,17,9,5,16,1,23,31,33.3,1,3,52.3,14,3,5,21
733,2019020473,2019-12-11T00:00:00Z,home,L,1,4,28,0,0,3,50,17,17,23,19,2,6,48,0,0,2,50,24,4,13,24
734,2019020489,2019-12-13T00:00:00Z,home,L,1,13,33,0,0,3,50.8,10,11,13,16,3,21,30,50,2,4,49.2,20,8,10,18
735,2019020508,2019-12-15T00:00:00Z,home,L,2,6,33,0,0,3,42.6,14,11,15,21,4,6,42,33.3,1,3,57.4,21,6,10,21
736,2019020519,2019-12-17T00:00:00Z,home,W,6,8,31,20,1,5,50,13,14,22,22,1,16,30,0,0,1,50,11,8,13,32
737,2019020548,2019-12-21T00:00:00Z,home,W,7,6,33,25,1,4,50,15,12,19,14,4,8,31,33.3,1,3,50,10,13,14,24
738,2019020559,2019-12-22T00:00:00Z,away,W,4,10,22,66.7,2,3,49.2,23,8,8,15,2,10,44,33.3,1,3,50.8,5,5,10,11
739,2019020572,2019-12-24T00:00:00Z,away,L,1,8,30,25,1,4,55.9,15,6,11,25,6,8,34,75,3,4,44.1,9,4,12,18
740,2019020595,2019-12-29T00:00:00Z,home,W,5,6,30,66.7,2,3,38.1,19,14,22,30,4,8,39,0,0,2,61.9,13,15,14,24
741,2019020608,2019-12-30T00:00:00Z,home,W,6,8,34,0,0,5,48.6,19,10,15,13,5,10,43,50,2,4,51.4,18,7,7,24
742,2019020619,2020-01-01T00:00:00Z,away,L,1,8,37,0,0,2,57.7,10,5,7,15,4,6,28,33.3,1,3,42.3,24,3,14,11
743,2019020632,2020-01-03T00:30:00Z,away,W,6,6,31,66.7,2,3,52.5,23,7,12,21,3,6,31,0,0,3,47.5,16,2,15,35
744,2019020645,2020-01-04T18:00:00Z,away,L,2,8,34,0,0,3,48.1,11,4,6,8,3,8,18,33.3,1,3,51.9,16,0,8,11
745,2019020654,2020-01-05T22:00:00Z,away,W,4,18,35,0,0,1,57.4,12,6,3,21,1,14,32,0,0,3,42.6,20,7,10,26
746,2019020664,2020-01-08T00:00:00Z,home,L,2,6,39,0,0,2,56.3,8,10,10,24,5,6,37,100,2,2,43.7,15,7,7,25
747,2019020681,2020-01-10T00:00:00Z,home,W,5,6,49,25,1,4,55.9,10,11,18,20,2,18,32,0,0,3,44.1,18,4,10,24
748,2019020707,2020-01-13T00:00:00Z,home,W,8,6,29,50,1,2,46.5,18,12,18,18,4,4,47,0,0,3,53.5,4,6,9,6
749,2019020729,2020-01-17T00:00:00Z,home,W,4,8,26,66.7,2,3,50,15,11,13,22,3,6,30,50,2,4,50,14,8,9,17
750,2019020749,2020-01-19T00:00:00Z,away,W,4,19,38,16.7,1,6,41.3,15,1,7,15,1,27,28,0,0,7,58.7,14,5,7,16
751,2019020760,2020-01-21T01:00:00Z,away,W,5,8,25,50,1,2,47.5,15,4,6,15,4,4,33,50,2,4,52.5,7,7,4,10
752,2019020765,2020-01-22T01:30:00Z,away,W,4,8,26,33.3,1,3,50.8,17,7,8,23,3,6,35,25,1,4,49.2,19,8,11,19
753,2019020794,2020-02-01T19:00:00Z,away,L,0,4,29,0,0,6,35.1,25,7,14,14,4,12,35,50,1,2,64.9,11,9,6,22
754,2019020809,2020-02-04T00:00:00Z,away,W,5,6,21,50,1,2,44.2,11,13,4,30,3,4,34,33.3,1,3,55.8,10,8,16,10
755,2019020818,2020-02-05T00:00:00Z,away,OTL,0,2,32,0,0,2,55,14,2,2,15,1,4,45,0,0,1,45,14,5,6,12
756,2019020830,2020-02-07T00:00:00Z,home,L,2,12,25,33.3,1,3,53.4,10,10,20,16,7,8,39,20,1,5,46.6,10,5,12,22
757,2019020847,2020-02-09T00:00:00Z,home,L,2,2,35,0,0,3,61.2,9,7,14,32,3,6,22,100,1,1,38.8,12,5,5,25
